phase	epoch	g_loss	pre_d_loss	pre_real_prob	pre_fake_prob	pre_accuracy	post_d_loss	post_real_prob	post_fake_prob	post_accuracy
adv-train-epoch	44	4.8674	0.0017	1.0000	0.0007	0.9996	0.0016	0.9999	0.0008
adv-train-epoch	45	9.7743	0.0023	1.0000	0.0010	0.9995	0.0010	1.0000	0.0006
adv-train-epoch	46	3.0399	0.0013	0.9999	0.0006	0.9997	0.0005	0.9999	0.0004
adv-train-epoch	47	3.2887	0.0007	0.9999	0.0003	0.9998	0.0007	1.0000	0.0004
adv-train-epoch	48	1.8586	0.0015	0.9999	0.0004	0.9997	0.0009	0.9999	0.0004
adv-train-epoch	49	2.6926	0.0016	0.9999	0.0008	0.9995	0.0012	0.9999	0.0005
adv-train-epoch	50	4.1947	0.0023	1.0000	0.0009	0.9995	0.0019	1.0000	0.0008
adv-train-epoch	51	3.2785	0.0008	1.0000	0.0004	0.9998	0.0010	0.9995	0.0002
adv-train-epoch	52	1.5102	0.0012	0.9996	0.0004	0.9996	0.0041	1.0000	0.0013
adv-train-epoch	53	3.0274	0.0029	1.0000	0.0011	0.9994	0.0028	1.0000	0.0014
adv-train-epoch	54	5.0293	0.0010	1.0000	0.0007	0.9996	0.0005	0.9999	0.0002
adv-train-epoch	55	2.3467	0.0003	0.9999	0.0002	0.9999	0.0017	0.9999	0.0009
adv-train-epoch	56	2.3109	0.0030	1.0000	0.0008	0.9996	0.0031	0.9999	0.0007
adv-train-epoch	57	1.2079	0.0007	0.9998	0.0002	0.9998	0.0007	1.0000	0.0004
adv-train-epoch	58	8.7746	0.0015	1.0000	0.0009	0.9995	0.0010	0.9995	0.0004
adv-train-epoch	59	0.5216	0.0014	0.9997	0.0004	0.9996	0.0016	1.0000	0.0008
adv-train-epoch	60	2.3814	0.0026	0.9999	0.0007	0.9996	0.0018	0.9999	0.0007
adv-train-epoch	61	0.7685	0.0010	0.9999	0.0005	0.9997	0.0005	0.9999	0.0003
adv-train-epoch	62	2.4222	0.0011	1.0000	0.0002	0.9999	0.0028	0.9999	0.0008
adv-train-epoch	63	0.3960	0.0011	1.0000	0.0004	0.9998	0.0013	1.0000	0.0005
adv-train-epoch	64	2.8075	0.0017	1.0000	0.0005	0.9997	0.0017	1.0000	0.0009
adv-train-epoch	65	3.7738	0.0015	1.0000	0.0004	0.9998	0.0009	0.9999	0.0004
adv-train-epoch	66	1.1070	0.0004	0.9999	0.0001	0.9999	0.0008	0.9999	0.0003
adv-train-epoch	67	1.6512	0.0014	0.9999	0.0007	0.9996	0.0010	1.0000	0.0005
adv-train-epoch	68	1.1605	0.0004	1.0000	0.0003	0.9998	0.0007	1.0000	0.0004
adv-train-epoch	69	2.4824	0.0015	1.0000	0.0006	0.9997	0.0012	1.0000	0.0006
adv-train-epoch	70	4.3494	0.0013	1.0000	0.0005	0.9998	0.0006	1.0000	0.0003
adv-train-epoch	71	2.3928	0.0012	1.0000	0.0004	0.9998	0.0019	1.0000	0.0010
adv-train-epoch	72	1.5544	0.0019	1.0000	0.0007	0.9997	0.0104	1.0000	0.0035
adv-train-epoch	73	13.2803	0.0114	1.0000	0.0043	0.9979	0.0013	1.0000	0.0006
adv-train-epoch	74	5.0120	0.0017	1.0000	0.0007	0.9996	0.0015	1.0000	0.0007
adv-train-epoch	75	2.1799	0.0013	1.0000	0.0006	0.9997	0.0010	0.9999	0.0004
adv-train-epoch	76	5.4073	0.0019	1.0000	0.0006	0.9997	0.0028	1.0000	0.0006
adv-train-epoch	77	3.9039	0.0009	1.0000	0.0005	0.9998	0.0004	1.0000	0.0003
adv-train-epoch	78	2.7309	0.0022	1.0000	0.0006	0.9997	0.0013	0.9999	0.0006
adv-train-epoch	79	1.7055	0.0010	0.9999	0.0004	0.9998	0.0008	0.9999	0.0005
adv-train-epoch	80	1.9895	0.0004	1.0000	0.0003	0.9998	0.0018	1.0000	0.0006
adv-train-epoch	81	1.0706	0.0028	1.0000	0.0007	0.9997	0.0016	0.9999	0.0006
adv-train-epoch	82	1.3298	0.0004	0.9999	0.0002	0.9999	0.0006	0.9999	0.0002
adv-train-epoch	83	2.6408	0.0012	0.9999	0.0004	0.9998	0.0011	0.9999	0.0004
adv-train-epoch	84	0.8433	0.0005	0.9999	0.0002	0.9999	0.0007	1.0000	0.0002
adv-train-epoch	85	0.9062	0.0020	1.0000	0.0006	0.9997	0.0006	1.0000	0.0004
adv-train-epoch	86	1.2043	0.0006	1.0000	0.0003	0.9998	0.0005	1.0000	0.0003
adv-train-epoch	87	1.2680	0.0009	1.0000	0.0005	0.9997	0.0004	1.0000	0.0002
adv-train-epoch	88	1.0803	0.0002	1.0000	0.0001	0.9999	0.0004	1.0000	0.0002
adv-train-epoch	89	1.2273	0.0017	1.0000	0.0004	0.9998	0.0018	1.0000	0.0007
adv-train-epoch	90	5.9431	0.0013	0.9999	0.0006	0.9997	0.0015	0.9999	0.0006
adv-train-epoch	91	3.2205	0.0021	0.9999	0.0007	0.9996	0.0017	1.0000	0.0005
adv-train-epoch	92	1.2055	0.0012	1.0000	0.0006	0.9997	0.0010	0.9999	0.0002
adv-train-epoch	93	1.6686	0.0010	0.9999	0.0003	0.9998	0.0013	1.0000	0.0004
adv-train-epoch	94	2.6930	0.0009	0.9999	0.0002	0.9999	0.0011	0.9999	0.0003
adv-train-epoch	95	3.9661	0.0010	0.9999	0.0005	0.9997	0.0006	1.0000	0.0004
adv-train-epoch	96	0.9614	0.0006	1.0000	0.0004	0.9998	0.0012	1.0000	0.0006
adv-train-epoch	97	8.9278	0.0006	1.0000	0.0003	0.9998	0.0011	0.9999	0.0003
adv-train-epoch	98	0.4308	0.0005	0.9999	0.0002	0.9999	0.0008	0.9999	0.0002
adv-train-epoch	99	0.8109	0.0014	0.9999	0.0002	0.9999	0.0009	0.9999	0.0002
adv-train-epoch	100	0.8328	0.0011	0.9999	0.0005	0.9997	0.0008	0.9999	0.0003
adv-train-epoch	101	0.5249	0.0005	0.9999	0.0001	0.9999	0.0005	1.0000	0.0003
adv-train-epoch	102	0.3761	0.0011	1.0000	0.0003	0.9998	0.0021	1.0000	0.0006
adv-train-epoch	103	0.4218	0.0006	1.0000	0.0002	0.9999	0.0006	1.0000	0.0004
adv-train-epoch	104	0.8972	0.0007	1.0000	0.0002	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	105	0.9902	0.0010	1.0000	0.0005	0.9997	0.0010	1.0000	0.0004
adv-train-epoch	106	2.0842	0.0005	1.0000	0.0003	0.9999	0.0006	1.0000	0.0002
adv-train-epoch	107	1.3623	0.0012	1.0000	0.0004	0.9998	0.0013	1.0000	0.0008
adv-train-epoch	108	1.2943	0.0007	1.0000	0.0003	0.9998	0.0007	1.0000	0.0004
adv-train-epoch	109	1.6320	0.0007	1.0000	0.0004	0.9998	0.0016	1.0000	0.0004
adv-train-epoch	110	1.5538	0.0003	0.9999	0.0001	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	111	2.0487	0.0002	1.0000	0.0001	1.0000	0.0005	1.0000	0.0002
adv-train-epoch	112	8.5229	0.0006	1.0000	0.0004	0.9998	0.0005	0.9999	0.0002
adv-train-epoch	113	3.1253	0.0008	0.9999	0.0004	0.9998	0.0009	1.0000	0.0004
adv-train-epoch	114	0.7155	0.0013	1.0000	0.0006	0.9997	0.0007	1.0000	0.0002
adv-train-epoch	115	0.5050	0.0010	0.9999	0.0004	0.9998	0.0005	1.0000	0.0001
adv-train-epoch	116	1.5285	0.0015	1.0000	0.0003	0.9998	0.0009	1.0000	0.0002
adv-train-epoch	117	1.7031	0.0006	1.0000	0.0002	0.9999	0.0007	1.0000	0.0003
adv-train-epoch	118	1.7050	0.0010	1.0000	0.0004	0.9998	0.0013	1.0000	0.0004
adv-train-epoch	119	1.6487	0.0009	1.0000	0.0005	0.9997	0.0002	0.9999	0.0000
adv-train-epoch	120	0.0713	0.0012	1.0000	0.0004	0.9998	0.0042	0.9956	0.0000
adv-train-epoch	121	0.0001	0.0041	0.9952	0.0000	0.9976	0.0005	1.0000	0.0002
adv-train-epoch	122	2.5924	0.0002	1.0000	0.0001	0.9999	0.0003	0.9999	0.0001
adv-train-epoch	123	2.2574	0.0008	0.9999	0.0002	0.9999	0.0007	1.0000	0.0004
adv-train-epoch	124	0.5614	0.0003	1.0000	0.0002	0.9999	0.0016	1.0000	0.0004
adv-train-epoch	125	5.0926	0.0009	1.0000	0.0005	0.9998	0.0004	1.0000	0.0002
adv-train-epoch	126	0.7002	0.0002	1.0000	0.0001	0.9999	0.0003	1.0000	0.0001
adv-train-epoch	127	0.8346	0.0005	1.0000	0.0001	0.9999	0.0005	1.0000	0.0003
adv-train-epoch	128	2.1029	0.0006	1.0000	0.0002	0.9999	0.0005	1.0000	0.0002
adv-train-epoch	129	5.7773	0.0002	1.0000	0.0001	0.9999	0.0003	0.9999	0.0001
adv-train-epoch	130	3.5812	0.0016	0.9999	0.0005	0.9997	0.0011	1.0000	0.0005
adv-train-epoch	131	1.3104	0.0009	1.0000	0.0003	0.9998	0.0007	1.0000	0.0002
adv-train-epoch	132	0.8779	0.0002	1.0000	0.0000	1.0000	0.0002	1.0000	0.0000
adv-train-epoch	133	0.3314	0.0008	1.0000	0.0004	0.9998	0.0008	1.0000	0.0003
adv-train-epoch	134	2.1957	0.0009	1.0000	0.0004	0.9998	0.0003	0.9998	0.0001
adv-train-epoch	135	1.6267	0.0003	0.9999	0.0001	0.9999	0.0004	1.0000	0.0002
adv-train-epoch	136	0.0275	0.0003	1.0000	0.0001	0.9999	0.0002	1.0000	0.0000
adv-train-epoch	137	2.5166	0.0009	1.0000	0.0004	0.9998	0.0009	0.9999	0.0004
adv-train-epoch	138	0.2686	0.0015	0.9999	0.0006	0.9997	0.0016	0.9999	0.0004
adv-train-epoch	139	1.8462	0.0010	0.9999	0.0002	0.9999	0.0006	1.0000	0.0003
adv-train-epoch	140	0.5061	0.0011	1.0000	0.0006	0.9997	0.0010	1.0000	0.0004
adv-train-epoch	141	3.9331	0.0006	1.0000	0.0003	0.9998	0.0002	1.0000	0.0001
adv-train-epoch	142	0.2945	0.0003	1.0000	0.0003	0.9998	0.0001	0.9999	0.0000
adv-train-epoch	143	0.2055	0.0003	0.9999	0.0001	0.9999	0.0007	1.0000	0.0004
adv-train-epoch	144	13.7060	0.0016	1.0000	0.0006	0.9997	0.0011	1.0000	0.0004
adv-train-epoch	145	3.3387	0.0011	1.0000	0.0003	0.9999	0.0006	1.0000	0.0002
adv-train-epoch	146	0.9692	0.0009	1.0000	0.0004	0.9998	0.0007	1.0000	0.0002
adv-train-epoch	147	2.5459	0.0014	1.0000	0.0006	0.9997	0.0013	1.0000	0.0005
adv-train-epoch	148	1.7419	0.0005	1.0000	0.0003	0.9998	0.0001	1.0000	0.0000
adv-train-epoch	149	1.4024	0.0004	1.0000	0.0002	0.9999	0.0005	1.0000	0.0002
adv-train-epoch	150	1.3227	0.0009	1.0000	0.0003	0.9998	0.0020	1.0000	0.0005
adv-train-epoch	151	0.7620	0.0010	1.0000	0.0003	0.9998	0.0003	1.0000	0.0002
adv-train-epoch	152	1.3200	0.0013	1.0000	0.0006	0.9997	0.0008	0.9998	0.0003
adv-train-epoch	153	0.3569	0.0012	0.9997	0.0003	0.9997	0.0015	1.0000	0.0004
adv-train-epoch	154	0.7460	0.0007	1.0000	0.0002	0.9999	0.0004	1.0000	0.0001
adv-train-epoch	155	0.6084	0.0010	1.0000	0.0004	0.9998	0.0006	0.9999	0.0002
adv-train-epoch	156	0.0173	0.0004	0.9999	0.0001	0.9999	0.0005	1.0000	0.0004
adv-train-epoch	157	0.9819	0.0003	1.0000	0.0001	0.9999	0.0003	0.9999	0.0000
